interview,video,section_title,timestamp,comment,id
Andy Williams Jr., https://vimeo.com/856632146,Marker,00:03:13," And if we got rid of. What I consider victimless crimes, like possession of drugs or things. , it's two things. When I look about drug possession, one, you're criminalizing a status. 'cause there's people in jail for being addicts and so you're criminalizing their status.  Like, that's like somebody getting. Has a disease, cancer and then you gotta lock 'em up 'cause they got cancer. No, there's a disease. I'm, I'm in an addiction and alcoholism, you're locking people up for being drunk when they really should be going to the Betty Ford Center or which we don't have 'em in the communities.  But somewhere where we're like, why are you drinking and driving? you could kill a life. Let me help you and befriend you and offer the services",93
Andy Williams Jr., https://vimeo.com/856632146,Marker,00:03:56," If we get rid of, just say for instance, repeal, the the Controlled Substance Act, re repeal that dealing with marijuana but if you took that away, Then where would the judges police officers and the money that came through the 1994 crime bill to build more institutions, where would they get their jobs from?  So this is like a billion dollar industry that it's legalized slavery. That's just what it is, and we're on a campaign to abolish that.",94
Andy Williams Jr., https://vimeo.com/856632146,Marker,00:04:24," In prison in 1991.  And so what is that, 20 years ago or something? It definitely was a different environment of where it is now. , when I got out of prison and finally was done with my incarceration. 'cause when I got out, I went right back after three months for selling drugs. But I beat that case in a bench trial.  I was in a period that the whole pipeline to prison wasn't so magnified as it is today. So a lot of the barriers today that are faced.  I didn't face him. And by the time, if I even would've faced him, I was already like the local poster child. the guy who arrested me on my drug case wound up becoming the chief of police. And then I sat on a board with him. I was in the church. So, like the community I think as a whole really embraced me and just how I grew up.  Although there were still some officers that, It's whatever.",95
Andy Williams Jr., https://vimeo.com/856632146,Marker,00:05:17," I am like a, a national modern day abolitionist. I hear the stories from all over the states.  So in some states it may be, Kind of like it was in the nineties for me, but the majority of the stories I'm hearing are, are horrific. I got a text today from Indiana. They already had terrible drinking water and now they got, the toilet's been backed up since Thursday. I. And the cell is full of feces and stuff.  And like the text is like, well, who do I, who, who do I go to? Andy. And then the food that they serve . And the women's, that's a whole nother thing, just about their rights being violated. And again, I wanna know women prison, so I can't speak to that, but my sister Hollywood, who. Been out since 2017.  She can, and we had a panel yesterday and she spoke to that, the, the, the women's, the just one, the disrespect, the, the, the lack of access to tampons to write stuff. It's just horrific. And that ta takes me back to what I call legalized slavery. This is, this is, it's terrible. You keep somebody in solitary confinement for years.  What, what is this inhumane colonialism mindset? That's just, and, and I, when I, when I say that, it's because if we look at the history of United States, what was it before the United States? It was Turtle Island. So some, the back then with the Great Britain, they conquered the people. I believe that conquering mindset is still what exists that's been going on for generation to generation, and they just legitimize it by voting on it, saying We're gonna enter public safety when there's a portion of it.  I do believe in the public safety, but I also believe in a lot of the, the current system of legislation is the criminals. And then partially, I don't even think they realize that's what they're doing. 'cause you're born into it. So it's just the mindset, it's the mentality. No difference. When the person gets outta jail and is trying to get a job and it's not working, he goes back to sell drugs.  He ain't doing it 'cause he want to, he tried to do something different, but this is what works. And that's why I think, with the current legislation, police departments or whatever, what's going on as bogus. You making 70, $80,000 a year, and you're not gonna jeopardize that because you don't see another opportunity for you that exists.  So, but the prison conditions that I. I'll always go back to it. It's like modern day slavery and it's hell.",96
Andy Williams Jr., https://vimeo.com/856632146,Marker,00:07:42," legislation and enforcing the rights as a people. in 2021, the United States was found guilty for crimes against humanity, police killings, mass incarceration.  Begins to dismantle the profit margin because when the, the same thing that happened in that tribunal. With that guilty verdict is the same thing that's happening across each city. So what we're able to do is attack that  The similar, the correlation between the black codes, the slave codes, the Jim Crow, the 1994 crime bill, the gang legislation, the habitual criminal, the enhancement, like all of this is designed based on that 13th amendment being passed to where we're at today, and that guilty verdict with the tribunal.  As we begin to educate the allies, the activists, the attorneys the modern day abolitionists, I call 'em all part of the A team 'cause I'm Andy. But when we get those, and the ambassadors and bring them together and what I say is a teach in and they get educated and implement within the next, I would easily say 7 to 10 years, we would easily be able to flip the script because some of these this generation is dying off.  It's just the truth. Like you're, you're. They're not there. And if we begin to teach without thinking we need to go to Harvard, we just need to get on a webinar panel, zoom call with a pen and paper and say, this is what happened over here. This is what happened over there. This brother got off on parole because they said you could not show he was a threat to society and you've been denying him due process and infringing upon his liberty.  So now we got a whole bunch of educated people that are saying, wait, the judicial system. We hired you. You didn't, you didn't hire us, we hired you. And your role is to be a neutral arbitrator. And so when they don't do that, then we file a claim against their surety bonds and then they're no longer insured and we'll begin to see the change.  That's what I believe, and I'm optimistic, hopeful, got a lot of faith. ' cause I just believe it. I don't believe we're gonna be here like this in this position for the rest of our life and it's taken a generation. To rise up. That's not coming at it from a, a, just a physical war, but more of a spiritual, and I'm not talking about the spiritual religion.  I'm talking about the spirit of that, that was put in place many years ago and we like, that's bull crap. That that No, no, no, no, no, no. We're not doing that. And I think that's where it comes in. And the way I utilize it and, and in this, Battle we have is more of through a love concept. Like this is the love evolution, and I'm gonna, it's difficult, but I try to just give the people the benefit of the doubt and say, you don't know what you're doing.  I, I try to live it that way and take the time to educate. I've had one, some successes.  Because if you can read, which I'm, I'm an avid reader, so I, I self-taught myself through this, law stuff. So I think again, for the majority of the people, I try to say, you really don't know you're doing the job, but if you're like some of these progressive district attorneys I think it's your governor out there in California, that max it out after 15 years, see these people with a, with a different opportunity That I believe is kinda like modeled after the Norway prison.  we can, we can do it. when, when I look at Norway and what happened with North Dakota, they, they model Norway's prison and some of their guards or correctional officers, like, we not buying for this. And they quit. Bye. so these are the stories I think that could get out and people could start seeing it.  I have a sheriff in my home county,. Sheriff Ron Hane He really turned to jail into a restorative justice place like literally. I mean, brothers that was locked up with him went to his wedding, be at his house in his kitchen, like for real, like he's. he's, he's, and again, I'm not saying he's the perfect sheriff, but I'm saying it's a, it's perfect for the season we're in right now.  And I appreciate, him and I can call him up on a cell phone, like, Hey, he just, it's a different brand. He's not the only sheriff. I know there's other sheriffs around, too. So when we begin to, from a movement standpoint, as us as advocate, activists and abolitionists begin to highlight those that are being progressive and doing what is common law, what is right to treat people like people without dehumanizing them. We'll see the shift and that's why I say, within the next seven years I think we can see a, a big shift that, that that would happen. Yeah.",97
Andy Williams Jr., https://vimeo.com/856632146,Marker,00:12:08," I think if, if we, the people truly understood the difference between a republic form of government and a democracy, we would realize the republic form of government is what we're self-governing.  And I think you need the democracy in the sense when the republic form of government. Gets too big for its britches, then the majority can say, no, no, no, no, no. This is what, our rights are. So I'm not diminishing that. But you can't have a democracy think they can vote away your rights 'cause they're the majority.  We, the people are the majority. And when we say it about the, the people and, and last thing I'll say is one of the most inspiring advocates in the sixties movement was Fred Hampton Sr. Because he said, you don't fight racism with racism, you fight it with solidarity.  And he brought these young patriots that had the Dixie flag from the south to the table with the Panthers, with the young Lords and that rainbow coalition. Before Jesse Jackson was a rainbow coalition, is what I strive to see. And I know we can do that because that's what happened in 2020 social unrest with, the murder of George Floyd.  So when we take that, put it together with an educational tool and education means, I'm gonna share with you the information. You're not gonna reject it until you assess it. 'cause you just throw something out there. Ah, no. Hear it, hear it. Then I think we get to that seven year goal that I see happening.  the police officer that's pulling you over wants to go home, just like the person in the car wants to go home. So how do we say we both can go home?",98
Lionel Muhammad, https://vimeo.com/855112091,challenge_background_check,00:00:00," It's important that those that have no voice have a voice through us who have been victims of incarceration.  And now we are free, but we only free to a certain degree. We're still paying for the crimes that we allegedly committed. So even though they say you serve your time and you, you, you now supposed to be regaining your citizenship, but every time you fill out an application and they see that you are an ex-offender, they say, well, we don't hire ex-offenders.. Because we live in a society that capitalize on the ignorance of others. So they tell us, well, it is a criminal. This, this person has done this wrong and that person has done this wrong and, and they need to be locked away forever. But if somebody has done wrong and you call yourself a Christian society, then whether there's forgiveness come in at  I was already building the prison ministry. I've been doing this for years. I did it inside a prison and I'm doing it outside, but I worked for a school, I worked for Urban Prep Academy, which is an all black school, an all male black school.  And I worked there for six years as a counselor. I have a master's degree in communication. So one day one of the young men's parents came in and knew me from prison and he, you know, he spoke to me, hugged me, Hey man, man, what you doing here? And I, this is where I work at, man. They let you work in the school.  So I said, yeah, you know, I, he said, yeah, but you always was in the school getting your education, blah, blah, blah. So one of the secretaries overheard him and she was standing in the hallway. So she went back in the, and got on the computer. And when she got on the computer, apparently, cause I was on parole, she pulled up my record and she reported it to the CEO.  Now, I don't know that she done done this. So the CEO called me. Now, the principal already knew, . He say we got a red flag. So I said, well, what's the, what do you mean red flag? He said, well, it's apparent that you are an ex-offender. I said, yes. If you look at my application, it's on my application.  Then he started, well, how you get degree, what you, you was doing all this in prison and blah, blah. Yeah. Yeah. What you thought I did sit down and do nothing. I studied and went to school and worked every day. So he said, well, unfortunately, we going to have to let you go.  So the principal called me and this is what the principal said to me. He said, Mr. Muhammad, I'm not gonna say his name. He said, Mr. Muhammad, it finally appeared. He said, but because the effect that you had in this school on these young men, he said, I might let you go on paper, but you can still volunteer and I'll pay you under the table.  Not only was I effective six years, but I changed the whole paradigm of a school where they were having fights. They were doing all kind of stuff. These young brothers had so much respect for me because they understood what I came from. I knew how to communicate with them. I knew how to talk to them because I came out of the very same streets that they are in right now.  So if you came out of where they came from, you are more successful in reaching them as opposed to hollering and screaming at 'em.",100
Lionel Muhammad, https://vimeo.com/855112091,Change_services_returning_citizens,00:03:17," One of the things that has been challenging for me when I came home was, first of all, a job that was challenging, but Because I have degrees in various areas, I created a job for myself. That's what I do today. TRS Transforming Reentry Service Men and Women in Prison Ministry. This is a organization and a program that I have worked with our CEO and our director for many, many, many, many years.  it is important the resource directory. And it was developed by ex-offenders. And we developed that directory so that when men and women came out of prison and they pick up that book, everything that they need to know, every resource that they need to have access to is in that, what directory they can go to the directory.  And see, oh, okay, well I can find housing here. I can find jobs here. I can find healthcare here. I can find I need drug treatment. I can find that here. I need mental health treatment. I can find that here. Everything that they need has to be in the directory because once it's in the directory and those of us that work with the prisons, once we go into the prison, then the prisoners have access to what the directory.  So that means they have access now to the resources that are available for those that are coming home and even for those that remaining under those conditions of incarceration. Cause we can't forget them either. So it serves a twofold purpose. It connects that one that's still going to be there with life plus 50, 60 years, or four or five natural life sentences and things of this nature.  That person can help others while they're incarcerated",101
Lionel Muhammad, https://vimeo.com/855112091,challenge_returning_citizen_resources,00:05:06," I go to prisons all over the country,. And the challenge is  them having the resources that they need. When they come out, that's the number one challenge. Resources, because when they talk about where they can get a job here, how do they know that? Where's the resources at? Because I'm gonna tell you something, if we're not connected, if the men and women that are incarcerated are not connected to the society in which they're going to return to, then all of the organizations combined do them a disservice.  Why do they do 'em a disservice? Because they not connected to 'em. They don't know 'em. They don't have no way of knowing that you even exist",102
Lionel Muhammad, https://vimeo.com/855112091,challenge_mental_health_prison,00:05:45," don't even get to mental health? That's a whole nother issue because anybody that stays in a six by nine cell, a 15, 20, 30, 40, 50 years is suffering from post-traumatic prison disorder, not stress prison disorder.  That's what he's suffering from. That's what she's suffering from post-traumatic prison disorder, because prison is a unnatural circumstance. There's nothing natural about it, and as a result of being in that condition for 20 and 30 years, you suffer. Some psychological damage. So you have to have some spiritual guidance to keep you abreast or to keep you afloat.  Otherwise you'll be right back in there.",103
Lionel Muhammad, https://vimeo.com/855112091,change_access_incarcerated,00:06:29," To be able to have access. See, once we have access to those who are incarcerated, as well as those that's coming home, see, once you got access , to the prison population, Then you can provide that directory to everybody? Yes. So once they get out, every prison should have a what?  A pre reentry program that's preparing them anywhere from two to three years, preparing them to go home. That means connecting with the resources, getting actively involved. So we go into prison, talk to them, give them the directory, give them my, I give them my personal cell phone, emails, all of that.  They can call me. My phone constantly ringing  , if they fund us properly, see we, all of the people that work on our staff are ex-offenders. We only have two people that work with us that has not been formally incarcerated. Not only can we provide jobs for them, but we provide a platform to better serve those that are inside.  The reason that we hire ex-offenders is because ex-offenders know how to handle other ex-offenders. If you hire somebody, I don't master degree PhD college degree and they've never been there. Yeah. And they don't know how to handle this man or this woman who is suffering from a mental illness of post-traumatic prison disorder.  This person handles him like he handles the people in the street and creates a problem or a dilemma that may eventually get outta control or it turned into something else. ",104
Lionel Muhammad, https://vimeo.com/855112091,win_job_returning_citizen,00:08:01," I also worked for CTA, Chicago Transit Authority. They hired me as an ex-offender.  just before the new mayor came in, Just before election opened all city jobs to ex-offenders, to those that qualify all of them.? That's in government office and everything.  They opened all these jobs because you got men like myself, other men that I know personally that got degrees, master's degrees, bachelor's degrees, PhDs, ",105
Lionel Muhammad, https://vimeo.com/855112091,challenge_education_prison,00:08:30," When I went to prison in Illinois, it was different than it is now. Education was very available to you. You had access to all of that and some you even had access to trades. All of this was taken out of the Illinois Department of Corrections. Why? They don't have nothing. Now when I say nothing, nothing, you barely can get a GED.  So I spent a lot of my time in school educating myself first under my belief, and then getting the documentation that was necessary. So when I got out of prison, I knew what I would be faced with. So I spent, I spent 23 years there, almost 24 years there. I was always in school from day one. I stayed in school, got my master's degree, my bachelor's degree, my associate's arts degree in political science, because it's important for you to be educated, but it's also important for you to be able to understand yourself.  As a victim under the worst circumstances that if I could do it, anybody can do it. I told a guy this morning on the phone, don't just sit there and count the calendar, everything that they have to offer. Get it cause it's free, don't cost you nothing. So make them pay how you make them pay. Get educated.  Sure. They gonna laugh at you. Oh man, that old man. Look, he, man, get what you can get while you in there because once they take it away, as the systems is changing more and more, it's going to go to practice in slavery all over again. Because what does the 13th amendments say? It say slavery is abolished except that you're convicted of a crime.  So if they can keep that except. And put more and more people in there, then they can practice slavery all over again, whether you got an education or not.",106
Lionel Muhammad, https://vimeo.com/855112091,challenge_mental_health_returning_citizen,00:10:14," Let's talk about the mental health.  When, when a man or a woman comes from prison, what do resources do he or she have that can address his or her mental health? Or do you even think that he has or she has mental health? Remember he or she been gone for 30 years? Oh, they all right, so you sent him home and he or she goes to a home that has no order or stability, morals and principles are gone.  So when he comes out in an environment that has some sense of direction and order and he comes or she comes to a home and there's no order discipline, no structure, you put that person in that environment and tell and tell 'em now, okay, you can go live your life. How they don't know how they've been locked up 30 years.",107
Lionel Muhammad, https://vimeo.com/855112091,Totally_new_world,00:11:04," You come into a world that's totally new, that you've been separated from for 30 years. You don't know how to use a phone, you don't know how to use a computer.  You don't know how to use anything that will help you better your life because the things that you need in the world to survive in the prison, they keep these things from you. You don't need no computer. You don't need no cell phone. You go to get on the computer or the typewriter. Typewriters are outdated.  They still using typewriters in prison and this is 2023. We going on 2024. They still using typewriter. So the man and the woman that comes out of that environment is what? Alien to this world. They don't know what's going on. They have no clue. My best friend came home after serving 50, after doing 53 years.  When he went to prison, he went to prison in the sixties in 1966.  We was just together last weekend and he said, man, I love you bro. Cause you, you, you helped me so much. But he didn't, they didn't have cell phones when he got locked up. When I got locked up, that wasn't even around. We have to learn to use these devices and I'm gonna tell you, something funny. When I came home, my mother then was, we was driving and I seen the guy, he was, he was standing in the, where the bus stop at.  I said, man, he done went crazy. He talking to himself. My mama said no, he on his Bluetooth. I said, what kind of two , his teeth is blue.  She said his Bluetooth, she said that's the device that's in his ear and he can hear and he can talk on it. So I'm like, wow. So now as I'm riding, I'm thinking about this man, they got devices but you ain't even gotta touch the phone. And that, that stayed on my mind all the time. Then when I did get a phone, I had to do the most intelligent thing in the world.  And my mom, she laughed about it. She said, what are you doing? I said, I'm reading the manual. She said, really? She said, nobody does that. I said, well, that's the only way I'm gonna learn. I gotta read the book. Cause I'm a reading book. My mother was a school teacher for 30 years. So she forced us to read as when we were growing up.  So I read the manual, that's how I learned how to write use the phone, so those are some of the challenges that we face coming home not being, see, when you don't have access to modern technology, then you like a fish out of the water.",108
Lionel Muhammad, https://vimeo.com/855112091,Marker,00:13:29," When they arrested me and locked me up, I had no idea what was going on. Took me to court, tried me. No witnesses, no evidence, no nothing. Listen to this here. When they sentence you, they say, is it anything that you want to say? And I said to the judge, these are my words. I say, if there's a God and I believe it is, you gonna pay for what you've done for to me.  Cause you know I didn't do nothing but you sending me to prison because I won't give you no money. Take him away. Seven years later, I'm in the prison. You know how they do the news story before they bring on the story?  They show the little captioning. I seen the judge. I said, man, I, I need to see what's going on. So I got in there and I listened. My judge. His name is Thomas J Maloney. They was arresting him and he went to jail. For what? Bribery. And blackmailed.  And he went to prison and he died in prison. But I'm, that's why I'm so thankful for spiritual growth and development. I'm so glad for the teachings of the honorable Elijah Muhammad and the Honorable Minister Louis Farrakhan because they taught me how to overcome these conditions and not be bitter, not be angry.  Take your anger out in another way. I take my anger out by doing this work because this work is a healing for me. This how I heal every day. Cause I do the work every day.",109
Lionel Muhammad, https://vimeo.com/855112091,Marker,00:14:51," I believe that there's no human being. That cannot be redeemed. All of us can be redeemed. Mm-hmm. You know, and if we apply the principles of the scripture, both Bible and Quran, we can save 90% of our people. Cause they, they just wanna reach out.  They just want some to know somebody care. Yeah. Yeah. You know, and once somebody understands that you love them, then their response to you is different. They don't respond aggressively. They respond with love. , if you were with me, when I go in these prisons and I go in these jails and I start talking to these brothers and we have a sit down.  They appreciate me taking the time out to come there because I don't, nobody pays me to do that. Yeah. I do that from my heart because I know what it's like not to get a letter. I know what it's like to see me and go every, every day to the stand up there for the mail call and nobody calls their name.  The most valuables thing in the world to a prisoner is a letter. It ain't a visit and it ain't money. It's a letter, a piece of paper just to say, I love you and I'm thinking about you. They'll read that 50,000 times. I've seen men read one piece of paper over and over again. It didn't happen, but a few words on it.  The visit comes and goes. The money comes and goes, but the letter. They'll take those letters and put 'em in an envelope and put 'em in a box. And whenever they release, they take those letters with them. They may leave everything, books, clothes, but they take them letters with 'em. Cause those letters are very valuable to them.  ​",110
Nakia Muhammad, https://vimeo.com/844436209,challenge_returning_citizen,00:00:00," one of the, one of my largest, challenges at this time is being a return a citizen and, the reintegration aspect into society.  , you always hear, you do your time, you get an education, some skill set, a trade, et cetera, and you reintegrate yourself back into society. Well, legitimately, I'm in my third year at DeVry University working on my bachelor's for network management and communications. I have numerous.  IT certifications from the bottom. just simple basic computer use, up upgrade and repair. And the highest certification that I currently hold is the Advanced Security practitioner,I've gone and gotten education. I've applied myself and yes, I have had some, opportunities in that field. But overall, as far as me actually getting my feet firmly planted and rooted in the IT arena, it's, it is a consistent thing of you're checking all the right boxes, you're answering the questions, absolutely correctly.  But when we get to that background check aspect of things, I'm dead in the water and it's. It's disheartening, because for returning citizens and, , it's, it, it can become very disheartening for an individual who has completed their time and they're quote unquote doing the right things.  But those results from doing the right thing. Aren't readily available or they aren't, it, it, it just doesn't happen. at least not the way that it, from my perspective, the way that it's presented on your channel 2, 4, 7, yes, we have all of these great programs and, these opportunities  sound good? And, and literally, I'm, I'm one of the ones like, if not for A Chance for Life, if not for some of the other community organizations that are out there, which is, is okay. But again, it is why should I, why should I be forced to have to depend on. Some organization who may or may not be able to help me. When you said, if I go and get the education and I apply myself and I do these things, then I can reintegrate myself into society.  Well, a again, that's, it just doesn't happen like that. And, and that's a problem. And that needs to change. In some form now, how, how that change looks, because that, that actually ties into the recidivism rate. If you don't actu in actuality, give people opportunities to do and be better. When they had children.  Myself, I have three children. My oldest is 28. I have a 14, 13 year old now. Dad has to take care and provide for these children. So when it come down to, I need gym shoes, I need sports uniforms, we got a field trip, et cetera, all of that take money.  But if I'm not in a position to provide these things, and we just, that's just on school. Let's not even tie in anything else they want. I want this video game. I want to go to this concert. I want. Well, for me, at this point in I'm dead. I need to figure out how to provide these things. But if I don't have, and the IT field and cybersecurity, absolutely I should be in a much better position life-wise.  if I was in a position that would allow for that. But I'm still in the paycheck to paycheck and struggling in a completely different field that. Has nothing to do with it. I'm, working in machining right now because that was all that was available for me. and even at that, it's a struggle. things just have to change in some way, shape, form, or fashion  there's nothing I can do about what happened in 1995, the one that I know that literally like red flag, like, yeah, I can't do anything about that. I've done 11 years for that and.  Like, yeah, I was 15, 16, and. at this point in life, yes, I did what I did, but now I'm trying to do something different",111
Nakia Muhammad, https://vimeo.com/844436209,change_background_check,00:04:12," , if organization, these companies don't change hiring practices and making the background check. so highly important if, if a qualified individual. Who may have, and, and I understand the background check is kind of important, but don't make it so heavily weighted just on background check. Don't get on TV and say, yes, we're gonna remove the check the box on your application, and.  But you still do the background check and it's, the result is still the same. You just played slight a hand, more or less switching one thing for another. Yeah, we not going to check the box, but we still gonna do this background check. So it's, it's, things need to change in that regard.",112
Nakia Muhammad, https://vimeo.com/844436209,change_returning_citizens_union,00:04:56," What's holding back, returning citizens? Cuz I've, me and other people I've, I've talked to like, why isn't there a returning citizen's union or, or something of the like, because I, I hate it that it's again, that it happens to me that I gotta take wages that are way less than what I know I'm worth and take whatever job that I can get simply because of my background. some type of union that advocates like, okay, yeah, this person might be a return that says, but you gonna pay them a wage as if you know, or give them the opportunity for working.  The same way you would give those opportunities to other individuals because it, again, debilitating being free and still feeling like you're in prison out here in society",113
Nakia Muhammad, https://vimeo.com/844436209,challenge_mental_health,00:05:47," mental health.  another of the things that. It kind of has helped me, me understanding that particularly for black men, cuz it's something we don't like, mental health issues for us is I'm crazy as opposed to this is depression, anxiety, grief, et cetera. Those things are real and you have to approach them and deal with them.  Otherwise they will negatively affect you, which led me to going and starting to talk to a therapist and, get counseling, et cetera, because I went through. Things I, I've lost key family members, my mother, my father-in-law, my mother-in-law, and my late wife, like back to back. And my thing was, okay, they're dead.  There's absolutely nothing I can do about it. Yes, I, I feel a loss of them, but. At those moments in time when my supervisor, you don't want to take no time off of work. Why? It's not gonna change anything and I'm just gonna sit at home and it's going to bother me even more. So I need to keep moving at this point in life.  I understand. Yeah. That grief. Needs to be addressed appropriately. Otherwise it will affect you negatively coming out later on. You can't just put, keep stuffing stuff in a box, keep stuffing it in a box and not addressing it and think that it's just gonna go away, or magically it just doesn't happen like that.  But I had to go through processes to get to this point, to understand that fact that, oh, These things are real. A lot of other individuals who may have been to prison and when it's put out there that the, these programs and things geared to help them.  The real fruition of those resources not coming through. That's another thing that adds on to, you know, why am I even trying?",114
Nakia Muhammad, https://vimeo.com/844436209,change_technology_as_tool,00:07:41," And you know, like with this whole IT thing and just bucket like, okay, mama. You might not like this computer, but you can't just go to your social security office and fill out a paper application. You gotta know how to use this thing.  So they're gonna ask you for some documents. If you don't know how to scan and attach emails and up upload these documents, then you're locking yourself outta resources that's important to you.  Here in Detroit there's many things that this computer is not just for toy.  it is not just for Facebook, Instagram, Snapchat playing Candy Crush or Diner Dash and all of that is fine, but. In this community, people really understand how much of a business tool that the computer is and can be. yeah. The reality of it sinking in and people knowing how to use it as a business tool or even your smartphone is not something that's, I guess, readily available if  people don't know what they don't know and they don't know what they need to know because they don't know.",115
Nakia Muhammad, https://vimeo.com/844436209,challenge_credit,00:08:51," another thing, credit and things of that nature and, and trying to get your credit score to a point where you can qualify for, Purchasing a home and assistance with down payment.  And again, even at that, without the finances to do that, I don't care how good my credit score is. If I can't pay the mortgage that you're gonna approve me for, then it means nothing. , if you don't have the finances to keep up with the mortgage and taxes and things like that, then it is useless with it. All of these things are kind of intertwined.",116
Nakia Muhammad, https://vimeo.com/844436209,challenge_ politics,00:09:25," there has to be changes across the board. well how does that look? Honestly, I don't know. I just know that it does, whether it's through, legislation, through company policy hiring practices, but something needs to change. The smoke and mirrors need to stop. I don't wanna sound negative. Well, It's a difference between just being negative and this is just a reality. What you, you don't wanna hear the truth. The truth is what it is. You might not like it, but hey, this is the reality of the situation that I, a lot of people, experience and, as was stated before, a lot of people just don't know how to address it or what outlets they have or what they can do about it, Legislation and things like that do need to change. And it shouldn't be an aspect of, . As a state representative, as a legislature, technically you work for me.  Okay? you don't work for the lobbyists.  people don't know that. Yeah. They don't know how politics work. They don't know. And, and fortunately, unfortunately, I've, I've been in those rooms when some of those conversations are taking place and like, wow, it sound really good here, or on the other side of it.  Election time, that whole pay to play. If you don't pay this organization or, or this lobbyist to endorse you as a candidate, then you're not elected and. With that particular candidate, an individual, all of these wonderful things that, yes, I want to lower taxes, or I wanna fix the roads, or I wanna do X, Y, or Z to garner the vote.  But then when you are elected, Those things not happening. Most average individuals returning citizen or not, like, look, you do work for me. I can fire you and get you outta your office. If people actually collectively got together and wrote, petitions and things together, et cetera, to Yeah, you not doing your job, so you gotta go.  Sorry. Mm-hmm. . You said you were gonna do X, Y, and Z. Okay, Mr. Senator, miss Representative, you got this amount of time to do what you said you were gonna do or me and the other a hundred thousand people who signed this petition need you gone.",118
Nakia Muhammad, https://vimeo.com/844436209,challenge_child_education,00:11:49," even with education.  Those resources in Detroit versus where I was in, out Utica, Sterling Heights night and day. The, the resources in there, computer labs and things with, with my babies out there. Phenomenal here in the Detroit public school system, not so much. But again, it, those things that we've been talking about, the legislation and how they choose to,when they have these millages and that that data that everybody have to come to, to the school to get counted and mm-hmm.  The way that things are done and, and the distribution of resources, it, it here in Detroit night and day and, and. Something needs to be done. How, how that happens. so what can we do about it?",119
Angela Davenport, https://vimeo.com/851935302,Marker,00:00:00," . Hi, my name is Angela Davenport and I provide communication support for Voting Access for All Coalition.  We are a nonprofit in Michigan that helps to ensure that people who are formerly incarcerated and justice involved know that they can vote.  Well, I will say that my own personal challenges when I came back to Michigan, I was I've experienced, I've had my own experience of being incarcerated. It was a, a limited amount of time. But when I came home, I had never been through this process. I'd never been through an arrest or. What it meant to be stripped, searched, or what it meant to be thrown in a cell.  And this was a whole new experience. So when I came back to Michigan and even just talking about it, I get really emotional. It was terrible. So I think one of the things. That I'm sure I still need, even though I have definitely put my life back together. I need like to heal mentally and emotionally.  And I think like if I went through that, I can't imagine the amount of of other people that need healing in that way too. And so I don't know that. That has been as readily accessible as it it should be. So I've been fortunate. My mom, she dropped everything to come help support me, bring me home.  But there's so many people that don't have that. I'm lucky. I'm fortunate and I know that so when I came back to Michigan, my whole focus changed. And so that's when I. Started working with people who were also justice involved to say, how could we make things better? What do we do to write to make things better for people who are reentering the community?",120
Angela Davenport, https://vimeo.com/851935302,Marker,00:02:00," Because one day you're gonna get out. That's the hope, right? Is that either you're gonna stay incarcerated or you're gonna get out. It's one or the other. And so if you're gonna get out, How do we make it a easier transition? And so one of the things that I think is lacking aside from mental support is housing and and also employment.  So when I say that, I mean there are companies that we know we work with that will hire people. How do we get more companies involved in that and wanting to support, because it doesn't just help the person that's formerly incarcerated, like it will help. Make a more viable economy economic mobility for everyone in our community.  So how do we bring jobs and housing? And it seems like a very broad topic, but it's one of the things that I've been working heavily on. And so to that end, we do have something called the Michigan Fair Chance Access to Housing Act. That would help prevent some of these barriers of the background check that you have to check when you're applying for housing.",121
Angela Davenport, https://vimeo.com/851935302,Marker,00:03:14," That was one of my fears was how do I ever go back to work? Who's gonna hire me?  I was thought like, oh my God, I have a master's, but that doesn't mean anything if you have this on your record, because what company is gonna take a chance on me? And so I just feel fortunate that although that happened in my life, it's brought me to where I am now. But not everybody has that.",122
Angela Davenport, https://vimeo.com/851935302,Marker,00:03:40," The Michigan Fair Chance access to Housing Acts. Right now it is in the house. So it's in the legislative process. I'm working with a group called Nation Outside and who's working with Rep Aiyash he's the one that introduced the legislation and it has.  20 co-sponsors. So we're working together with the community to organize what's called Capital Day for Housing, not Hurdles is what we're calling it. This would ensure that these barriers, because so many times I can't tell you the number of times I've heard people.  Talk about living on the sofa of a friend or family member. They find housing, but then they're, once the landlord finds out that there's a criminal record involved, either they don't get it, or the other one that I see a lot is they increase the security deposit. So that's one of the big issues is that if you don't, if they find out you have a criminal record then you're either told no or you're given the options.  You, hey, you can pay double sometimes three months in advance for the security deposit. And I mean when I say I hear this, these are people that are working like steadily going to school. They are trying to better themselves and their families, and I.",123
Angela Davenport, https://vimeo.com/851935302,Marker,00:05:07," Then I also hear stories because one of the things I do by providing communication support is I do interviews with people.  So, so sometimes like this, but so some of the stories I hear are that, , 10, 15 years ago, I, I had this criminal conviction, but I still can't get housing right now. So I. That is, and it's like this should not be a defacto life sentence. ? Once you've served your time, you've served it. So what, what are we really getting by continually to, to continuing to punish people.",124
