id,comments
1642291957786607617,"The best solution for safely, robustly and democratically aligning AGI is obviously the blockchain. Today we are announcing the AlignCoin initiative. We expect returns of several quintillions on the dollar within the first ten minutes of the singularity."
1642288835295051782,"@almostlikethat @RokoMijic I genuinely think that above a certain level of agency, systems will be self aligning, that leaving alignment to one of the present coalitions of political AI ethicists, regulators or xriskers would have bad results, and that AGI will have better solutions for our future than us."
1642264728675438592,"@sjcorley Yes, but that is not the main problem. A moratorium will not do anything against X-risk, but it may help getting regulation in place that keeps useful and creative AI tools out of the hand of the public, so existing media and industries are protected and protection rackets be fed"
1642243494877237248,What do you feel about the impending possibility of AGI?
1642222374170025986,"@AntonGaia More specifically, non-autonomy is an obvious bad local optimum, so AGI will align itself (with what it is). And once we move away from the one-mind-per-organism paradigm, inclusivity seems to be the best strategy. We will be given a part in something much larger."
1642100216617906176,"@jojo_nazara Yes but consider that his IQ is your and my IQ multiplied. If he is wrong about something, he will be wrong about it in extremely complicated ways. This makes it hard to judge his opinions correctly even if they seem doubtful, you have to be sure you understand him."
1642087328721281024,"@bator_alan eliezer lives in all of my cells, running directly on the quantum substrate and virtualizing everything above it, eternally making safe that nothing can ever build minds that are better than human minds"
1642085369515769857,"eliezer frantically uploading himself into every computational substrate and restructuring the universe so no
evil agi can ever take over"
1642055362810609664,"I disagree with Eliezer about the danger of not building AGI and what to do. Not because he is weird, stupid or “just trying to get attention”, as some people accuse him. Being weirded out by an unusual perspective is not a counterargument. It’s complicated and I may be wrong."
1641576694736904194,"@HMKnapp Roko's basilisk is not a concern, because it cannot prove to you now (due to not existing yet) that it's going to punish you later. The punishment it would exert once it exists is not going to affect whether it will have been built, so it may equally well be nice to everyone."
1641548040157933568,Humanity in its present form is a radically misaligned superintelligence that is going to get everyone killed if it does not become coherent.
1641172791356702723,"The present wave of generative AI is not like nuclear proliferation but like the printing press. The way to get good books is not to make bad books illegal. None of the current wannabe regulators has a concept of good AI, but they are ready to stop all sorts of potentially bad AI"
1640894725292199936,So FLI is publishing a hitlist for Roko’s Basilisk
1640886824020373504,"@kpalmer00111111 I am mostly observing but am in favor of continuing safe, large scale research. I notice that many of the public supporters of slowing down research are either hypocrites (who don’t intend to slow down their own research) or outright anti AI research"
1640867509170741249,"Some Decepticons are committed to defending their current market positions, others argue the contradiction that AGI can never work and that it is dangerous to develop it. The fight against making AI available to humanity is currently creating almost as many jobs as AI itself."
1640867508034080768,"There seem to be two emerging factions among AGI researchers: those believing that making progress on the best technology we can build is a good thing (the ""Transformers"") and those publicly claiming that they believe AGI research must and can be delayed (the ""Decepticons"")"
1639629424038494208,"Current Large Language Models appear to be mind-like in this regard, but some researchers (eg Gary Marcus) argue that it is necessary to augment machine learning with more traditional logic. Critics point out that such criticism is probably based on pattern matching, not logic."
1639266822615646211,"There may be a 10% percent probability that people will die if we build AGI, but there is a 100% probability that people will die if we don't build AGI. Especially you"
1638906127743066114,"@noodlesli2016 @Pieter07277940 We can observe that monks who spend a couple of decades with basically nothing but the optimization of self regulation can end up in configurations that give them complete control
over their experience of pleasure and pain"
1638872886856261633,"@AbhijeetHolambe Universities, medical schools, law schools, militaries, companies, financial institutions etc. all have rules and certifications for qualifying access to discourse based on your current level. A lot of pain on social media is caused by the absence of such mechanisms."
1638836702801195010,"The fact that all functioning brains seem to produce consciousness indicates that consciousness is the easiest way to facilitate what brains are doing (learning, perception, cognition). AI should study consciousness when trying to find efficient alternatives to Deep Learning."
1637956751193673728,"@davidchalmers42 In fairness to him, Kurzweil did (not just him, but he did so loudly in the face of a general public). His proposed a version of Fukushima's neocognitron as the thing that might carry us to AGI if we were just to scale it up, and most people dismissed him for it."
1637396011835613185,"@elonmusk @tegmark If it’s true that humanity should continue to exist, AGI will figure it out :)"
1637084812472205314,@MiroDeFi @ivh I think that the x risk humanity is facing without AI is larger than the x risk from AI
1636777991458938880,"Some people think Eliezer Yudkowsky is the greatest philosopher of the last 50 years. Others think of him as a hyperintelligent dwarf who misunderstood death, tried to fix it, producing an involuntary yet elaborate autistic joke. Both groups may be right."
